下料批次号,零件号,面料号,零件外轮廓线坐标
L0005,s000092,M0005,"[[11965, 1029], [11967, 1028], [11968, 1027], [11970, 1026], [11971, 1025], [11973, 1024], [11975, 1022], [11977, 1021], [11978, 1020], [11985, 1014], [11989, 1012], [11993, 1013], [12021, 1028], [12024, 1031], [12025, 1035], [12013, 1108], [12011, 1112], [12006, 1114], [11861, 1114], [11839, 1115], [11825, 1117], [11807, 1121], [11802, 1121], [11798, 1116], [11784, 1077], [11784, 1073], [11787, 1069], [11802, 1059], [11818, 1051], [11821, 1049], [11823, 1048], [11826, 1047], [11828, 1046], [11830, 1046], [11832, 1045], [11835, 1044], [11837, 1043], [11838, 1043], [11841, 1042], [11842, 1042], [11845, 1041], [11846, 1041], [11849, 1040], [11852, 1040], [11855, 1039], [11858, 1039], [11861, 1038], [11871, 1038], [11873, 1037], [11881, 1037], [11884, 1038], [11903, 1037], [11918, 1037], [11922, 1036], [11928, 1036], [11933, 1035], [11939, 1035], [11942, 1034], [11944, 1034], [11952, 1032], [11962, 1030], [11965, 1030]]"
L0005,s000093,M0005,"[[10889, 1507], [10891, 1510], [10892, 1513], [10891, 1587], [10890, 1591], [10888, 1593], [10879, 1599], [10875, 1600], [10702, 1600], [10698, 1599], [10696, 1596], [10695, 1593], [10695, 1513], [10696, 1509], [10699, 1507], [10702, 1506], [10885, 1506]]"
L0005,s000094,M0005,"[[10668, 1513], [10676, 1514], [10685, 1516], [10692, 1517], [10695, 1519], [10698, 1522], [10698, 1525], [10696, 1540], [10695, 1554], [10694, 1556], [10694, 1557], [10693, 1570], [10692, 1594], [10691, 1597], [10687, 1600], [10684, 1600], [10473, 1584], [10470, 1583], [10467, 1579], [10467, 1532], [10468, 1528], [10471, 1526], [10473, 1525], [10477, 1525], [10477, 1512], [10478, 1508], [10481, 1506], [10483, 1505], [10503, 1503], [10505, 1504], [10507, 1503], [10558, 1503], [10584, 1504], [10611, 1506], [10613, 1506], [10622, 1508], [10640, 1510], [10645, 1510], [10649, 1511], [10667, 1513]]"
L0005,s000095,M0005,"[[3284, 205], [3288, 231], [3290, 245], [3292, 257], [3292, 258], [3293, 260], [3294, 265], [3295, 269], [3295, 279], [3299, 311], [3309, 377], [3312, 394], [3315, 409], [3316, 411], [3320, 429], [3325, 449], [3325, 454], [3322, 457], [3319, 458], [3139, 489], [3088, 500], [3087, 501], [3074, 506], [3067, 509], [3065, 510], [3065, 509], [3063, 510], [3062, 511], [3060, 512], [3059, 513], [3056, 515], [3055, 516], [3053, 517], [3045, 525], [3045, 526], [3042, 529], [3041, 531], [3040, 532], [3039, 535], [3037, 536], [3037, 537], [3036, 539], [3036, 541], [3035, 543], [3035, 545], [3034, 547], [3034, 549], [3033, 551], [3033, 554], [3032, 556], [3032, 562], [3031, 566], [3031, 571], [3030, 573], [3030, 605], [3031, 607], [3031, 631], [3030, 635], [3027, 637], [3021, 637], [3003, 629], [2994, 626], [2985, 622], [2981, 620], [2977, 619], [2976, 618], [2967, 614], [2959, 610], [2959, 611], [2955, 610], [2951, 608], [2948, 607], [2942, 604], [2941, 604], [2935, 602], [2930, 600], [2924, 598], [2920, 596], [2915, 594], [2897, 588], [2888, 584], [2878, 581], [2874, 580], [2869, 578], [2865, 577], [2862, 576], [2854, 574], [2851, 573], [2849, 572], [2844, 570], [2838, 568], [2835, 568], [2832, 567], [2827, 565], [2821, 564], [2789, 557], [2786, 556], [2782, 555], [2776, 555], [2772, 554], [2771, 553], [2768, 553], [2760, 551], [2751, 548], [2750, 547], [2746, 545], [2740, 543], [2737, 541], [2735, 539], [2731, 537], [2729, 535], [2726, 533], [2722, 531], [2718, 530], [2718, 529], [2713, 529], [2706, 528], [2703, 528], [2601, 523], [2414, 516], [2325, 512], [2280, 510], [2237, 508], [2094, 508], [2090, 507], [2088, 504], [2087, 501], [2087, 248], [2088, 244], [2091, 242], [2094, 241], [2165, 242], [2237, 242], [2277, 241], [2355, 237], [2445, 234], [2457, 233], [2473, 233], [2488, 232], [2504, 232], [2520, 231], [2535, 230], [2547, 230], [2605, 227], [2655, 225], [2680, 223], [2702, 221], [2705, 220], [2723, 218], [2742, 215], [2780, 208], [2809, 203], [2839, 197], [2919, 180], [2986, 165], [2988, 165], [3034, 154], [3065, 148], [3072, 147], [3077, 146], [3081, 145], [3086, 144], [3090, 143], [3096, 143], [3099, 142], [3104, 142], [3108, 141], [3117, 141], [3124, 140], [3129, 140], [3132, 139], [3145, 139], [3156, 138], [3167, 138], [3170, 137], [3191, 137], [3202, 136], [3213, 136], [3218, 135], [3248, 135], [3260, 134], [3269, 134], [3273, 135], [3276, 140], [3277, 148], [3277, 151]]"
L0005,s000096,M0005,"[[10764, 195], [10766, 198], [10767, 201], [10767, 269], [10766, 273], [10763, 275], [10760, 276], [10692, 276], [10688, 275], [10686, 272], [10685, 269], [10685, 201], [10686, 197], [10689, 195], [10692, 194], [10760, 194]]"
L0005,s000097,M0005,"[[12240, 616], [12240, 618], [12239, 627], [12237, 636], [12237, 639], [12236, 642], [12234, 646], [12233, 649], [12232, 651], [12231, 655], [12229, 657], [12227, 660], [12226, 663], [12224, 665], [12223, 667], [12221, 669], [12220, 671], [12205, 686], [12204, 686], [12204, 687], [12201, 689], [12199, 691], [12196, 693], [12186, 700], [12185, 700], [12173, 706], [12172, 706], [12165, 709], [12157, 712], [12139, 719], [12113, 727], [12097, 732], [12096, 733], [12091, 735], [12085, 737], [12083, 738], [12082, 739], [12080, 740], [12079, 740], [12079, 741], [12076, 743], [12069, 750], [12067, 754], [12064, 763], [12061, 767], [12056, 768], [12020, 763], [11996, 760], [11972, 758], [11970, 757], [11955, 756], [11937, 755], [11917, 754], [11895, 754], [11890, 753], [11880, 753], [11871, 754], [11818, 754], [11791, 755], [11765, 757], [11762, 757], [11739, 759], [11711, 761], [11683, 764], [11644, 769], [11643, 769], [11641, 770], [11594, 778], [11590, 777], [11587, 775], [11586, 772], [11561, 615], [11561, 612], [11554, 565], [11555, 561], [11557, 558], [11560, 557], [11606, 547], [11609, 546], [11725, 523], [11728, 522], [11738, 520], [11742, 521], [11746, 525], [11756, 557], [11802, 548], [11853, 540], [11903, 533], [11906, 532], [11943, 527], [11968, 525], [11994, 523], [12031, 521], [12033, 522], [12035, 521], [12070, 520], [12182, 520], [12186, 521], [12188, 524], [12189, 527], [12189, 534], [12198, 542], [12205, 548], [12205, 549], [12217, 561], [12217, 562], [12218, 562], [12220, 565], [12223, 568], [12223, 569], [12224, 570], [12225, 572], [12226, 573], [12228, 577], [12230, 579], [12230, 580], [12231, 581], [12231, 582], [12232, 583], [12232, 584], [12233, 585], [12235, 590], [12235, 591], [12237, 596], [12238, 599], [12238, 602], [12239, 604], [12239, 609]]"
L0005,s000098,M0005,"[[16290, 215], [16294, 216], [16297, 219], [16297, 223], [16274, 369], [16272, 373], [16267, 375], [16207, 374], [16203, 373], [16200, 370], [16200, 366], [16224, 220], [16226, 216], [16231, 214]]"
L0005,s000099,M0005,"[[8082, 959], [8084, 962], [8085, 965], [8085, 1033], [8084, 1037], [8081, 1039], [8078, 1040], [7882, 1040], [7878, 1039], [7876, 1036], [7875, 1033], [7875, 965], [7876, 961], [7879, 959], [7882, 958], [8078, 958]]"
L0005,s000100,M0005,"[[656, 38], [659, 41], [659, 42], [663, 46], [664, 48], [665, 49], [666, 51], [667, 52], [667, 53], [668, 54], [668, 55], [670, 57], [671, 60], [672, 61], [674, 65], [675, 68], [677, 73], [677, 74], [679, 78], [679, 80], [680, 82], [680, 83], [682, 88], [682, 92], [683, 93], [684, 98], [684, 122], [683, 124], [683, 127], [682, 129], [682, 131], [681, 134], [681, 135], [678, 145], [674, 154], [673, 156], [668, 164], [665, 167], [664, 169], [662, 171], [662, 172], [661, 173], [659, 174], [658, 175], [657, 177], [654, 180], [651, 182], [648, 185], [640, 191], [639, 192], [629, 199], [620, 204], [619, 204], [616, 207], [608, 210], [600, 214], [575, 224], [550, 233], [538, 238], [537, 238], [535, 239], [524, 243], [518, 245], [516, 246], [513, 248], [510, 251], [509, 253], [508, 254], [507, 256], [505, 257], [505, 258], [503, 262], [503, 263], [502, 266], [501, 268], [498, 271], [494, 272], [429, 263], [403, 260], [378, 257], [375, 257], [353, 255], [330, 254], [317, 254], [310, 253], [211, 253], [179, 255], [176, 255], [144, 257], [142, 257], [86, 262], [84, 263], [42, 272], [38, 272], [35, 269], [34, 266], [0, 51], [1, 47], [3, 44], [6, 43], [48, 35], [51, 34], [162, 12], [164, 12], [172, 11], [176, 12], [180, 16], [188, 42], [226, 34], [268, 26], [271, 26], [305, 20], [337, 16], [368, 12], [377, 11], [388, 10], [398, 9], [404, 8], [410, 8], [432, 6], [440, 5], [471, 3], [501, 2], [518, 2], [602, 0], [632, 1], [636, 2], [638, 5], [639, 8], [639, 20], [651, 31], [651, 32], [657, 38]]"
L0005,s000101,M0005,"[[1678, 988], [1680, 991], [1681, 994], [1681, 1062], [1680, 1066], [1677, 1068], [1674, 1069], [1606, 1069], [1602, 1068], [1600, 1065], [1599, 1062], [1599, 994], [1600, 990], [1603, 988], [1606, 987], [1674, 987]]"
L0005,s000102,M0005,"[[11545, 615], [11546, 618], [11547, 623], [11548, 626], [11554, 642], [11556, 648], [11558, 653], [11564, 669], [11566, 673], [11567, 676], [11573, 692], [11575, 698], [11575, 702], [11573, 705], [11570, 707], [11562, 709], [11537, 712], [11534, 721], [11521, 768], [11515, 803], [11513, 806], [11509, 808], [11433, 815], [11347, 821], [11292, 824], [11241, 827], [11190, 829], [11149, 829], [11147, 828], [11145, 829], [11130, 829], [11087, 828], [11061, 826], [11054, 826], [11048, 825], [11042, 825], [11036, 824], [11024, 824], [11018, 823], [11011, 823], [11008, 822], [11000, 822], [10995, 821], [10989, 820], [10983, 820], [10971, 818], [10966, 818], [10963, 817], [10959, 817], [10947, 815], [10943, 814], [10942, 814], [10930, 812], [10929, 812], [10923, 810], [10921, 810], [10917, 809], [10914, 808], [10912, 807], [10910, 807], [10907, 806], [10904, 806], [10900, 805], [10897, 804], [10893, 803], [10889, 801], [10884, 799], [10881, 798], [10879, 797], [10876, 796], [10872, 794], [10871, 794], [10868, 793], [10866, 792], [10863, 791], [10853, 786], [10850, 785], [10842, 781], [10840, 779], [10834, 776], [10833, 775], [10831, 774], [10830, 773], [10828, 772], [10826, 770], [10825, 770], [10823, 767], [10821, 766], [10817, 762], [10817, 761], [10816, 761], [10814, 759], [10814, 758], [10812, 756], [10812, 755], [10810, 753], [10808, 748], [10806, 744], [10805, 741], [10804, 739], [10802, 731], [10802, 727], [10781, 728], [10777, 727], [10775, 724], [10774, 721], [10780, 595], [10781, 591], [10785, 588], [10787, 588], [10825, 587], [10865, 587], [10912, 588], [10967, 591], [11016, 594], [11064, 597], [11063, 593], [11064, 589], [11066, 586], [11070, 585], [11075, 585], [11083, 586], [11090, 587], [11101, 587], [11105, 588], [11149, 588], [11164, 587], [11166, 586], [11182, 584], [11199, 582], [11233, 575], [11241, 573], [11251, 571], [11260, 569], [11266, 568], [11270, 567], [11279, 565], [11289, 563], [11297, 561], [11301, 562], [11304, 565], [11305, 567], [11307, 577], [11309, 584], [11310, 585], [11310, 586], [11311, 586], [11312, 587], [11313, 589], [11314, 590], [11315, 592], [11320, 597], [11323, 599], [11329, 601], [11339, 603], [11359, 603], [11361, 602], [11369, 602], [11371, 601], [11375, 600], [11379, 600], [11382, 599], [11386, 598], [11389, 598], [11409, 592], [11410, 592], [11411, 591], [11423, 587], [11436, 581], [11438, 580], [11441, 578], [11445, 576], [11451, 572], [11453, 571], [11456, 570], [11457, 569], [11472, 560], [11473, 559], [11477, 557], [11481, 554], [11482, 553], [11484, 552], [11486, 550], [11489, 548], [11493, 545], [11498, 541], [11502, 540], [11506, 541], [11508, 544], [11510, 548], [11514, 554], [11516, 556], [11518, 559], [11518, 560], [11522, 566], [11523, 568], [11523, 569], [11526, 574], [11528, 578], [11530, 581], [11531, 583], [11531, 584], [11533, 587], [11534, 589], [11534, 590], [11536, 593], [11537, 595], [11538, 599], [11540, 602], [11541, 606], [11541, 608], [11543, 612]]"
L0005,s000103,M0005,"[[15560, 168], [15563, 173], [15592, 351], [15593, 354], [15597, 377], [15596, 381], [15594, 384], [15590, 385], [15498, 385], [15493, 382], [15483, 370], [15481, 367], [15450, 175], [15451, 171], [15453, 168], [15457, 167], [15556, 167]]"
L0005,s000104,M0005,"[[15782, 1098], [15778, 1097], [15775, 1093], [15773, 1084], [15773, 1081], [15794, 966], [15796, 962], [15800, 960], [15824, 958], [15827, 958], [15835, 961], [15867, 967], [15877, 969], [15881, 971], [15883, 975], [15883, 977], [15860, 1107], [15858, 1111], [15854, 1113], [15844, 1115], [15839, 1114], [15813, 1095], [15807, 1098]]"
L0005,s000105,M0005,"[[2260, 1386], [2301, 1383], [2343, 1381], [2426, 1381], [2461, 1382], [2463, 1383], [2465, 1382], [2497, 1383], [2530, 1385], [2571, 1390], [2612, 1394], [2616, 1395], [2619, 1399], [2619, 1402], [2618, 1412], [2616, 1415], [2614, 1417], [2578, 1435], [2559, 1444], [2542, 1453], [2541, 1454], [2528, 1462], [2522, 1466], [2521, 1467], [2518, 1469], [2517, 1470], [2515, 1471], [2512, 1473], [2508, 1477], [2505, 1479], [2502, 1482], [2501, 1484], [2499, 1486], [2497, 1487], [2493, 1491], [2492, 1493], [2489, 1496], [2489, 1497], [2488, 1498], [2487, 1500], [2484, 1503], [2478, 1513], [2477, 1515], [2475, 1520], [2473, 1527], [2473, 1529], [2472, 1532], [2471, 1533], [2471, 1537], [2470, 1540], [2470, 1543], [2469, 1546], [2469, 1568], [2470, 1577], [2471, 1580], [2471, 1583], [2470, 1586], [2466, 1595], [2464, 1598], [2459, 1599], [2410, 1594], [2363, 1590], [2362, 1589], [2360, 1590], [2329, 1587], [2296, 1585], [2264, 1584], [2232, 1584], [2167, 1583], [2135, 1583], [2132, 1584], [2110, 1585], [2077, 1588], [2058, 1589], [2043, 1591], [2040, 1592], [2017, 1596], [1992, 1600], [1988, 1599], [1985, 1597], [1984, 1594], [1957, 1396], [1958, 1392], [1960, 1389], [1963, 1388], [2010, 1380], [2012, 1381], [2013, 1380], [2126, 1364], [2128, 1364], [2134, 1363], [2138, 1364], [2141, 1367], [2156, 1399], [2212, 1391], [2234, 1388], [2237, 1388]]"
L0005,s000106,M0005,"[[15237, 1048], [15241, 1049], [15243, 1052], [15244, 1057], [15240, 1073], [15238, 1080], [15236, 1088], [15235, 1095], [15234, 1097], [15233, 1103], [15233, 1104], [15232, 1107], [15231, 1108], [15231, 1113], [15229, 1119], [15229, 1122], [15228, 1125], [15228, 1129], [15227, 1134], [15226, 1138], [15226, 1146], [15225, 1149], [15225, 1162], [15224, 1166], [15224, 1189], [15223, 1194], [15221, 1198], [15217, 1200], [15213, 1199], [15209, 1199], [15206, 1198], [15203, 1198], [15199, 1197], [15199, 1196], [15195, 1195], [15194, 1194], [15192, 1193], [15191, 1192], [15190, 1192], [15188, 1189], [15183, 1184], [15178, 1187], [15175, 1188], [15150, 1188], [15146, 1187], [15144, 1184], [15143, 1180], [15144, 1172], [15144, 1145], [15145, 1143], [15145, 1131], [15146, 1127], [15146, 1119], [15147, 1116], [15147, 1112], [15148, 1109], [15148, 1106], [15153, 1081], [15153, 1079], [15154, 1075], [15155, 1067], [15157, 1059], [15159, 1053], [15162, 1049], [15165, 1048], [15194, 1044], [15196, 1044], [15206, 1046], [15228, 1046], [15234, 1048]]"
L0005,s000107,M0005,"[[14810, 603], [14809, 603], [14806, 602], [14804, 602], [14799, 600], [14798, 599], [14796, 598], [14795, 597], [14794, 597], [14792, 594], [14787, 589], [14782, 592], [14779, 593], [14754, 593], [14750, 592], [14748, 589], [14747, 586], [14747, 584], [14748, 576], [14748, 551], [14749, 548], [14749, 539], [14750, 534], [14750, 526], [14751, 523], [14751, 517], [14752, 514], [14753, 509], [14753, 503], [14754, 500], [14754, 499], [14756, 489], [14758, 481], [14759, 473], [14761, 465], [14763, 458], [14766, 454], [14769, 453], [14798, 449], [14800, 449], [14810, 451], [14830, 451], [14833, 452], [14837, 452], [14840, 453], [14841, 453], [14845, 454], [14847, 457], [14848, 462], [14846, 468], [14844, 476], [14843, 483], [14841, 491], [14841, 492], [14839, 499], [14839, 500], [14837, 507], [14836, 510], [14836, 513], [14834, 519], [14834, 522], [14833, 526], [14833, 529], [14832, 533], [14831, 538], [14831, 543], [14830, 546], [14830, 550], [14829, 552], [14829, 564], [14828, 569], [14828, 591], [14827, 598], [14826, 602], [14823, 604], [14820, 605], [14819, 605], [14816, 604], [14813, 604]]"
L0005,s000108,M0005,"[[920, 732], [906, 734], [902, 733], [899, 731], [898, 727], [898, 594], [900, 589], [925, 563], [930, 561], [938, 561], [943, 563], [969, 587], [971, 592], [971, 720], [970, 724], [965, 727], [951, 729], [938, 731], [934, 731]]"
L0005,s000109,M0005,"[[11258, 21], [11295, 17], [11343, 12], [11349, 12], [11356, 11], [11364, 10], [11371, 10], [11378, 9], [11392, 9], [11410, 8], [11429, 8], [11464, 7], [11466, 8], [11468, 7], [11516, 7], [11539, 8], [11548, 9], [11560, 9], [11564, 10], [11569, 10], [11579, 11], [11590, 11], [11600, 12], [11608, 12], [11612, 13], [11614, 16], [11615, 19], [11615, 26], [11629, 38], [11630, 39], [11631, 41], [11633, 42], [11635, 44], [11636, 46], [11639, 49], [11640, 51], [11643, 54], [11644, 56], [11646, 58], [11647, 60], [11648, 61], [11648, 62], [11649, 63], [11651, 67], [11654, 71], [11656, 73], [11657, 76], [11658, 77], [11658, 78], [11659, 79], [11661, 84], [11663, 88], [11664, 91], [11664, 93], [11665, 95], [11665, 96], [11667, 100], [11667, 103], [11668, 105], [11669, 108], [11669, 129], [11668, 132], [11668, 134], [11667, 138], [11666, 139], [11665, 141], [11665, 142], [11664, 144], [11664, 145], [11663, 147], [11662, 150], [11660, 152], [11658, 156], [11657, 159], [11655, 161], [11655, 162], [11654, 163], [11654, 164], [11650, 168], [11649, 170], [11636, 183], [11633, 185], [11631, 186], [11629, 188], [11625, 190], [11613, 198], [11603, 204], [11595, 208], [11592, 210], [11572, 218], [11551, 227], [11520, 238], [11503, 244], [11501, 246], [11493, 249], [11487, 252], [11484, 254], [11480, 258], [11480, 259], [11478, 263], [11477, 264], [11475, 268], [11474, 271], [11473, 273], [11472, 277], [11469, 279], [11465, 280], [11416, 274], [11392, 271], [11369, 268], [11366, 268], [11339, 266], [11310, 264], [11279, 263], [11248, 261], [11185, 261], [11144, 263], [11142, 263], [11117, 264], [11090, 266], [11052, 269], [11050, 269], [11003, 277], [10999, 276], [10996, 274], [10995, 271], [10961, 39], [10962, 35], [10964, 32], [10967, 31], [11015, 22], [11017, 21], [11130, 2], [11133, 1], [11139, 0], [11143, 1], [11146, 4], [11161, 35], [11240, 23], [11242, 23]]"
L0005,s000110,M0005,"[[13761, 780], [13843, 776], [13885, 777], [13926, 778], [13961, 779], [13963, 780], [13965, 779], [13996, 781], [14028, 783], [14067, 788], [14105, 792], [14109, 793], [14112, 797], [14112, 809], [14111, 813], [14108, 815], [14073, 832], [14055, 841], [14039, 850], [14038, 851], [14026, 858], [14014, 866], [14013, 867], [14010, 869], [14008, 870], [14001, 877], [13999, 878], [13991, 886], [13990, 888], [13989, 889], [13988, 891], [13985, 894], [13982, 899], [13979, 903], [13976, 909], [13974, 914], [13974, 915], [13973, 917], [13973, 919], [13972, 922], [13972, 923], [13971, 925], [13971, 929], [13970, 932], [13970, 961], [13971, 964], [13971, 968], [13970, 971], [13966, 980], [13964, 983], [13959, 984], [13910, 979], [13863, 974], [13861, 974], [13830, 972], [13798, 970], [13765, 969], [13733, 968], [13632, 968], [13610, 969], [13577, 972], [13558, 974], [13541, 976], [13540, 976], [13517, 980], [13492, 985], [13488, 984], [13485, 982], [13484, 979], [13458, 787], [13459, 783], [13461, 780], [13464, 779], [13511, 772], [13512, 772], [13514, 771], [13627, 756], [13630, 755], [13636, 755], [13640, 756], [13642, 759], [13657, 790], [13713, 784], [13735, 782], [13738, 782]]"
L0005,s000111,M0005,"[[10391, 547], [10390, 551], [10387, 553], [10384, 554], [10299, 554], [10295, 553], [10294, 551], [10281, 535], [10279, 531], [10290, 334], [10291, 330], [10295, 327], [10298, 327], [10395, 339], [10399, 341], [10401, 344], [10401, 346], [10392, 521], [10392, 526]]"
L0005,s000112,M0005,"[[11903, 1526], [11916, 1526], [11928, 1527], [11935, 1527], [11939, 1528], [11941, 1531], [11942, 1534], [11942, 1546], [11941, 1552], [11941, 1579], [11940, 1584], [11938, 1588], [11933, 1590], [11697, 1590], [11693, 1589], [11691, 1586], [11690, 1583], [11693, 1540], [11694, 1536], [11699, 1533], [11717, 1530], [11735, 1528], [11737, 1529], [11739, 1528], [11765, 1527], [11797, 1526], [11828, 1525], [11891, 1525]]"
