下料批次号,零件号,面料号,零件外轮廓线坐标
L0005,s000113,M0005,"[[13639, 156], [13636, 156], [13633, 157], [13627, 160], [13623, 159], [13620, 156], [13604, 126], [13603, 123], [13603, 122], [13605, 117], [13608, 114], [13609, 112], [13614, 107], [13616, 104], [13621, 99], [13622, 97], [13625, 94], [13628, 93], [13631, 90], [13633, 89], [13636, 87], [13644, 83], [13645, 82], [13650, 80], [13651, 80], [13653, 79], [13654, 79], [13656, 78], [13659, 78], [13662, 77], [13668, 77], [13672, 76], [13683, 76], [13687, 75], [13699, 75], [13702, 74], [13710, 74], [13713, 73], [13717, 73], [13720, 72], [13724, 72], [13728, 71], [13731, 70], [13736, 70], [13739, 69], [13742, 69], [13744, 68], [13745, 68], [13747, 67], [13748, 67], [13751, 66], [13755, 64], [13759, 64], [13768, 60], [13775, 57], [13781, 57], [13800, 65], [13803, 67], [13804, 71], [13801, 147], [13800, 151], [13796, 154], [13653, 154], [13648, 155], [13642, 155]]"
L0005,s000114,M0005,"[[14881, 934], [14910, 932], [14943, 929], [14945, 929], [14978, 926], [15009, 922], [15041, 919], [15070, 917], [15074, 918], [15077, 921], [15078, 923], [15080, 938], [15079, 942], [15077, 945], [15068, 951], [15054, 958], [15054, 959], [15051, 961], [15049, 962], [15039, 972], [15033, 979], [15030, 982], [15029, 986], [15027, 987], [15027, 988], [15026, 991], [15024, 995], [15024, 997], [15023, 1000], [15023, 1001], [15022, 1003], [15022, 1012], [15021, 1014], [15021, 1028], [15022, 1030], [15022, 1035], [15023, 1038], [15023, 1047], [15024, 1050], [15024, 1055], [15023, 1059], [15020, 1061], [15017, 1062], [14967, 1063], [14927, 1064], [14906, 1065], [14886, 1067], [14884, 1067], [14863, 1070], [14840, 1072], [14802, 1077], [14745, 1084], [14742, 1084], [14730, 1085], [14719, 1087], [14707, 1088], [14705, 1088], [14699, 1089], [14675, 1091], [14666, 1091], [14633, 1093], [14600, 1094], [14554, 1095], [14552, 1094], [14550, 1095], [14512, 1096], [14508, 1095], [14506, 1092], [14505, 1089], [14506, 1041], [14506, 1003], [14507, 971], [14509, 940], [14510, 936], [14516, 873], [14518, 870], [14523, 867], [14560, 865], [14564, 865], [14751, 897], [14753, 898], [14762, 898], [14766, 899], [14769, 904], [14772, 932], [14792, 933], [14818, 935], [14858, 935]]"
L0005,s000115,M0005,"[[3549, 816], [3571, 816], [3575, 817], [3580, 817], [3588, 818], [3594, 818], [3598, 820], [3600, 823], [3600, 826], [3597, 848], [3597, 854], [3596, 856], [3596, 879], [3595, 894], [3594, 898], [3591, 900], [3588, 901], [3375, 905], [3371, 904], [3369, 901], [3368, 899], [3364, 854], [3365, 850], [3368, 847], [3370, 846], [3374, 846], [3373, 832], [3374, 828], [3377, 826], [3379, 825], [3396, 823], [3403, 822], [3405, 823], [3406, 822], [3428, 820], [3469, 817], [3489, 816], [3492, 816], [3500, 815], [3541, 815]]"
L0005,s000116,M0005,"[[4034, 1130], [4036, 1133], [4037, 1136], [4037, 1204], [4036, 1208], [4033, 1210], [4030, 1211], [3962, 1211], [3958, 1210], [3956, 1207], [3955, 1204], [3955, 1136], [3956, 1132], [3959, 1130], [3962, 1129], [4030, 1129]]"
L0005,s000117,M0005,"[[13385, 1052], [13412, 1049], [13438, 1046], [13487, 1040], [13496, 1039], [13507, 1038], [13517, 1037], [13521, 1037], [13527, 1036], [13539, 1036], [13550, 1035], [13559, 1034], [13563, 1035], [13565, 1038], [13566, 1041], [13567, 1057], [13566, 1061], [13564, 1063], [13556, 1069], [13548, 1076], [13547, 1077], [13544, 1079], [13541, 1082], [13540, 1082], [13539, 1084], [13529, 1094], [13528, 1094], [13526, 1098], [13524, 1100], [13524, 1101], [13522, 1102], [13522, 1103], [13521, 1104], [13519, 1108], [13518, 1109], [13517, 1111], [13515, 1113], [13511, 1121], [13510, 1125], [13509, 1128], [13508, 1135], [13508, 1137], [13507, 1139], [13507, 1142], [13506, 1145], [13506, 1160], [13507, 1163], [13507, 1168], [13508, 1171], [13508, 1175], [13511, 1185], [13511, 1188], [13510, 1198], [13508, 1201], [13505, 1204], [13457, 1204], [13412, 1205], [13363, 1206], [13315, 1209], [13260, 1213], [13258, 1213], [13209, 1217], [13158, 1220], [13118, 1223], [13078, 1224], [13014, 1225], [13012, 1224], [13010, 1225], [12972, 1225], [12968, 1224], [12966, 1221], [12965, 1218], [12965, 1182], [12966, 1145], [12968, 1096], [12970, 1049], [12970, 1045], [12979, 979], [12981, 975], [12986, 973], [13024, 974], [13026, 975], [13028, 974], [13242, 1013], [13244, 1014], [13259, 1015], [13263, 1016], [13266, 1020], [13273, 1050], [13285, 1051], [13304, 1053], [13318, 1054], [13364, 1054]]"
L0005,s000118,M0005,"[[16265, 360], [16269, 361], [16272, 364], [16272, 368], [16249, 513], [16247, 517], [16242, 519], [16182, 519], [16178, 518], [16176, 515], [16175, 511], [16199, 365], [16201, 361], [16206, 359]]"
L0005,s000119,M0005,"[[5635, 1], [5637, 4], [5638, 7], [5638, 88], [5637, 92], [5634, 94], [5631, 95], [5455, 95], [5451, 94], [5449, 91], [5448, 88], [5448, 7], [5449, 3], [5452, 1], [5455, 0], [5631, 0]]"
L0005,s000120,M0005,"[[12679, 1439], [12704, 1436], [12730, 1433], [12777, 1427], [12781, 1426], [12782, 1426], [12804, 1424], [12812, 1424], [12818, 1423], [12829, 1423], [12840, 1422], [12848, 1421], [12852, 1422], [12855, 1425], [12856, 1427], [12858, 1443], [12857, 1447], [12855, 1450], [12847, 1456], [12840, 1461], [12836, 1465], [12833, 1467], [12827, 1473], [12825, 1476], [12822, 1478], [12819, 1481], [12819, 1482], [12816, 1485], [12816, 1486], [12815, 1487], [12814, 1489], [12813, 1490], [12804, 1508], [12803, 1514], [12802, 1516], [12802, 1522], [12801, 1525], [12801, 1538], [12802, 1550], [12805, 1560], [12805, 1563], [12804, 1573], [12802, 1576], [12799, 1579], [12706, 1579], [12657, 1581], [12609, 1583], [12554, 1588], [12551, 1588], [12502, 1591], [12451, 1595], [12371, 1599], [12307, 1600], [12304, 1600], [12266, 1599], [12262, 1598], [12259, 1595], [12259, 1592], [12260, 1525], [12262, 1480], [12264, 1436], [12264, 1432], [12273, 1366], [12275, 1362], [12280, 1360], [12318, 1361], [12320, 1362], [12322, 1361], [12536, 1400], [12538, 1401], [12553, 1402], [12557, 1403], [12560, 1407], [12567, 1437], [12579, 1438], [12598, 1440], [12612, 1441], [12657, 1441]]"
L0005,s000121,M0005,"[[15803, 323], [15805, 335], [15807, 341], [15807, 346], [15809, 350], [15813, 360], [15817, 369], [15819, 372], [15832, 397], [15832, 403], [15798, 485], [15796, 488], [15785, 515], [15783, 518], [15778, 519], [15738, 513], [15734, 511], [15732, 506], [15732, 457], [15733, 440], [15732, 432], [15732, 425], [15731, 422], [15731, 415], [15729, 407], [15729, 402], [15727, 395], [15727, 391], [15726, 387], [15725, 380], [15724, 377], [15724, 374], [15723, 371], [15723, 363], [15722, 359], [15722, 354], [15721, 346], [15720, 341], [15719, 323], [15718, 300], [15718, 254], [15719, 231], [15720, 213], [15721, 206], [15722, 198], [15722, 190], [15723, 187], [15723, 182], [15724, 178], [15725, 173], [15726, 166], [15727, 162], [15727, 158], [15729, 151], [15729, 148], [15730, 145], [15730, 141], [15731, 139], [15731, 131], [15732, 127], [15732, 120], [15733, 113], [15732, 96], [15732, 47], [15733, 43], [15738, 40], [15778, 34], [15782, 35], [15785, 38], [15796, 65], [15798, 68], [15832, 150], [15832, 156], [15819, 181], [15818, 182], [15817, 184], [15813, 193], [15809, 203], [15808, 205], [15807, 208], [15807, 212], [15806, 215], [15806, 217], [15805, 220], [15803, 231], [15802, 242], [15802, 311]]"
L0005,s000122,M0005,"[[15970, 982], [15972, 985], [15973, 988], [15973, 1164], [15972, 1168], [15969, 1170], [15966, 1171], [15879, 1171], [15875, 1170], [15873, 1167], [15869, 1160], [15868, 1157], [15868, 988], [15869, 984], [15872, 982], [15875, 981], [15966, 981]]"
L0005,s000123,M0005,"[[15367, 613], [15369, 616], [15370, 619], [15370, 1124], [15369, 1128], [15366, 1130], [15363, 1131], [15266, 1131], [15261, 1129], [15246, 1113], [15244, 1108], [15244, 619], [15245, 615], [15248, 613], [15251, 612], [15363, 612]]"
L0005,s000124,M0005,"[[15406, 1], [15408, 4], [15409, 7], [15409, 512], [15408, 516], [15405, 518], [15402, 519], [15305, 519], [15300, 517], [15285, 501], [15283, 496], [15283, 7], [15284, 3], [15287, 1], [15290, 0], [15402, 0]]"
L0005,s000125,M0005,"[[15900, 599], [15902, 602], [15903, 605], [15903, 781], [15902, 785], [15899, 787], [15896, 788], [15809, 788], [15805, 787], [15803, 785], [15798, 778], [15797, 774], [15797, 605], [15798, 601], [15801, 599], [15804, 598], [15896, 598]]"
L0005,s000126,M0005,"[[15493, 520], [15495, 523], [15496, 526], [15496, 1031], [15495, 1035], [15492, 1037], [15489, 1038], [15392, 1038], [15387, 1036], [15372, 1020], [15370, 1015], [15370, 526], [15371, 522], [15374, 520], [15377, 519], [15489, 519]]"
L0005,s000127,M0005,"[[15899, 323], [15899, 326], [15900, 328], [15900, 330], [15902, 334], [15903, 337], [15904, 339], [15904, 341], [15907, 346], [15911, 356], [15912, 356], [15914, 358], [15921, 370], [15929, 383], [15930, 387], [15929, 391], [15891, 440], [15890, 443], [15873, 465], [15869, 468], [15864, 467], [15831, 453], [15828, 451], [15827, 445], [15833, 418], [15833, 406], [15832, 397], [15831, 394], [15831, 391], [15830, 388], [15830, 385], [15828, 379], [15828, 377], [15827, 375], [15825, 365], [15824, 362], [15824, 360], [15823, 358], [15822, 355], [15822, 352], [15821, 348], [15821, 343], [15820, 341], [15820, 335], [15819, 333], [15819, 327], [15818, 323], [15818, 307], [15817, 294], [15817, 261], [15818, 248], [15818, 232], [15819, 229], [15819, 222], [15820, 219], [15820, 212], [15821, 209], [15821, 206], [15822, 203], [15822, 202], [15823, 199], [15823, 196], [15824, 193], [15824, 190], [15825, 186], [15827, 181], [15828, 177], [15831, 161], [15832, 156], [15833, 147], [15833, 137], [15827, 110], [15827, 105], [15831, 102], [15863, 88], [15867, 87], [15872, 90], [15890, 113], [15891, 115], [15929, 164], [15930, 167], [15929, 172], [15921, 185], [15914, 197], [15912, 198], [15907, 209], [15904, 214], [15904, 215], [15903, 218], [15901, 222], [15901, 223], [15900, 225], [15900, 228], [15899, 230], [15899, 232], [15897, 243], [15897, 313]]"
L0005,s000128,M0005,"[[16295, 1111], [16299, 1112], [16301, 1115], [16301, 1121], [16285, 1160], [16284, 1166], [16281, 1172], [16281, 1173], [16280, 1175], [16280, 1177], [16279, 1180], [16278, 1182], [16278, 1185], [16277, 1188], [16277, 1191], [16276, 1194], [16276, 1197], [16275, 1201], [16275, 1203], [16274, 1208], [16273, 1212], [16273, 1219], [16272, 1225], [16272, 1228], [16270, 1264], [16269, 1268], [16266, 1270], [16263, 1271], [16202, 1270], [16198, 1269], [16195, 1266], [16195, 1262], [16219, 1116], [16221, 1112], [16226, 1110]]"
L0005,s000129,M0005,"[[16171, 599], [16173, 602], [16174, 605], [16173, 784], [16172, 788], [16169, 790], [16166, 791], [16089, 791], [16085, 790], [16083, 787], [16082, 784], [16082, 605], [16083, 601], [16086, 599], [16089, 598], [16167, 598]]"
L0005,s000130,M0005,"[[1553, 1120], [1556, 1121], [1559, 1125], [1559, 1127], [1549, 1343], [1548, 1347], [1544, 1350], [1449, 1350], [1444, 1348], [1428, 1333], [1426, 1328], [1439, 1119], [1440, 1115], [1444, 1112], [1447, 1112]]"
L0005,s000131,M0005,"[[3585, 554], [3588, 559], [3617, 738], [3621, 763], [3621, 809], [3620, 813], [3617, 815], [3614, 816], [3470, 816], [3465, 814], [3455, 803], [3453, 799], [3422, 606], [3422, 560], [3423, 556], [3426, 554], [3429, 553], [3581, 553]]"
L0005,s000132,M0005,"[[15863, 1153], [15866, 1154], [15869, 1158], [15869, 1160], [15859, 1376], [15858, 1380], [15854, 1383], [15759, 1383], [15754, 1381], [15738, 1366], [15736, 1361], [15749, 1152], [15750, 1148], [15754, 1145], [15757, 1145]]"
L0005,s000133,M0005,"[[16189, 1], [16191, 4], [16192, 7], [16191, 186], [16190, 190], [16187, 192], [16184, 193], [16107, 193], [16103, 192], [16101, 189], [16100, 186], [16100, 7], [16101, 3], [16104, 1], [16107, 0], [16185, 0]]"
L0005,s000134,M0005,"[[16255, 261], [16255, 272], [16254, 276], [16254, 282], [16253, 286], [16253, 288], [16251, 298], [16249, 310], [16248, 312], [16245, 327], [16242, 341], [16240, 345], [16238, 346], [16207, 359], [16202, 360], [16196, 358], [16192, 355], [16191, 352], [16191, 349], [16196, 331], [16200, 317], [16200, 315], [16204, 295], [16207, 275], [16209, 262], [16209, 250], [16210, 248], [16209, 246], [16210, 235], [16210, 193], [16209, 182], [16209, 167], [16207, 153], [16204, 135], [16202, 124], [16200, 114], [16200, 112], [16196, 98], [16191, 80], [16191, 76], [16196, 71], [16202, 69], [16207, 70], [16238, 83], [16241, 85], [16242, 88], [16245, 102], [16248, 117], [16249, 120], [16251, 131], [16253, 141], [16254, 152], [16255, 167], [16256, 183], [16256, 246]]"
L0005,s000135,M0005,"[[16301, 1272], [16305, 1273], [16308, 1276], [16308, 1280], [16285, 1419], [16283, 1423], [16278, 1425], [16218, 1425], [16214, 1424], [16212, 1421], [16211, 1417], [16235, 1277], [16237, 1273], [16242, 1271]]"
L0005,s000136,M0005,"[[16307, 255], [16307, 265], [16306, 268], [16306, 270], [16305, 272], [16305, 275], [16304, 279], [16304, 281], [16300, 297], [16299, 298], [16299, 300], [16295, 317], [16289, 336], [16287, 339], [16283, 341], [16257, 344], [16255, 344], [16250, 343], [16246, 341], [16244, 337], [16244, 335], [16247, 318], [16251, 304], [16252, 302], [16252, 301], [16254, 289], [16256, 272], [16258, 253], [16258, 236], [16259, 225], [16259, 201], [16258, 190], [16258, 173], [16254, 137], [16252, 126], [16251, 124], [16247, 110], [16244, 93], [16244, 89], [16247, 86], [16250, 84], [16255, 83], [16257, 83], [16283, 86], [16287, 88], [16289, 91], [16295, 111], [16299, 127], [16299, 128], [16300, 130], [16304, 146], [16304, 150], [16305, 152], [16305, 156], [16306, 158], [16306, 163], [16307, 164], [16308, 177], [16308, 251]]"
L0005,s000137,M0005,"[[8423, 1236], [8422, 1234], [8420, 1228], [8419, 1227], [8418, 1225], [8417, 1222], [8417, 1217], [8416, 1215], [8416, 1214], [8415, 1211], [8415, 1209], [8414, 1205], [8414, 1203], [8393, 1203], [8389, 1202], [8387, 1199], [8386, 1196], [8386, 1188], [8387, 1185], [8387, 1177], [8388, 1173], [8388, 1165], [8389, 1162], [8389, 1160], [8391, 1146], [8391, 1139], [8392, 1131], [8393, 1122], [8394, 1114], [8398, 1080], [8399, 1071], [8403, 1039], [8404, 1032], [8405, 1028], [8408, 1026], [8411, 1025], [8418, 1025], [8424, 1026], [8468, 1026], [8491, 1027], [8541, 1027], [8561, 1028], [8579, 1029], [8589, 1029], [8599, 1030], [8646, 1034], [8661, 1036], [8671, 1037], [8685, 1039], [8689, 1039], [8694, 1040], [8702, 1041], [8718, 1044], [8733, 1046], [8749, 1048], [8759, 1048], [8768, 1049], [8778, 1049], [8788, 1048], [8797, 1047], [8798, 1047], [8819, 1045], [8829, 1043], [8842, 1041], [8854, 1039], [8861, 1037], [8868, 1036], [8875, 1034], [8882, 1033], [8885, 1032], [8887, 1032], [8891, 1031], [8894, 1031], [8898, 1030], [8902, 1032], [8904, 1035], [8905, 1039], [8906, 1042], [8914, 1054], [8914, 1055], [8915, 1056], [8918, 1058], [8920, 1059], [8926, 1061], [8930, 1062], [8933, 1063], [8937, 1064], [8945, 1064], [8949, 1063], [8953, 1063], [8957, 1062], [8963, 1062], [8969, 1060], [8970, 1060], [8977, 1059], [8984, 1057], [8991, 1054], [8998, 1052], [9008, 1048], [9018, 1045], [9027, 1041], [9037, 1037], [9061, 1025], [9069, 1020], [9075, 1017], [9089, 1009], [9095, 1005], [9099, 1004], [9103, 1006], [9116, 1032], [9121, 1040], [9122, 1043], [9122, 1044], [9129, 1057], [9133, 1066], [9137, 1074], [9143, 1087], [9148, 1099], [9153, 1112], [9163, 1132], [9167, 1141], [9168, 1143], [9171, 1148], [9174, 1156], [9178, 1163], [9179, 1166], [9181, 1169], [9182, 1173], [9180, 1177], [9176, 1179], [9158, 1182], [9153, 1183], [9149, 1183], [9147, 1184], [9146, 1185], [9139, 1187], [9134, 1189], [9131, 1191], [9129, 1192], [9123, 1194], [9120, 1196], [9108, 1205], [9101, 1212], [9098, 1216], [9096, 1218], [9093, 1222], [9092, 1224], [9089, 1229], [9087, 1233], [9083, 1244], [9084, 1244], [9082, 1251], [9081, 1258], [9077, 1274], [9077, 1278], [9076, 1282], [9074, 1285], [9069, 1287], [9066, 1288], [9061, 1290], [9051, 1292], [9042, 1295], [9041, 1295], [9027, 1297], [9014, 1300], [8997, 1302], [8979, 1304], [8962, 1306], [8944, 1308], [8927, 1309], [8909, 1310], [8894, 1310], [8878, 1311], [8744, 1311], [8729, 1310], [8712, 1309], [8694, 1308], [8677, 1307], [8659, 1306], [8640, 1304], [8626, 1302], [8612, 1301], [8594, 1298], [8577, 1296], [8575, 1296], [8557, 1292], [8543, 1290], [8528, 1287], [8514, 1284], [8499, 1280], [8490, 1278], [8481, 1275], [8474, 1273], [8462, 1269], [8461, 1268], [8451, 1263], [8448, 1261], [8443, 1258], [8442, 1257], [8437, 1253], [8436, 1252], [8434, 1251], [8431, 1248], [8430, 1246], [8426, 1240]]"
L0005,s000138,M0005,"[[14751, 381], [14723, 383], [14704, 384], [14660, 386], [14639, 388], [14617, 389], [14597, 390], [14578, 392], [14559, 393], [14549, 394], [14540, 394], [14528, 395], [14515, 397], [14509, 397], [14502, 398], [14495, 398], [14488, 399], [14485, 398], [14482, 395], [14481, 392], [14481, 373], [14482, 368], [14482, 361], [14484, 355], [14485, 350], [14487, 344], [14489, 339], [14490, 337], [14496, 327], [14499, 323], [14513, 309], [14518, 306], [14524, 303], [14530, 299], [14537, 296], [14539, 295], [14553, 291], [14565, 287], [14577, 284], [14589, 282], [14620, 275], [14654, 269], [14668, 266], [14669, 266], [14684, 264], [14698, 262], [14712, 261], [14725, 259], [14738, 258], [14749, 257], [14760, 257], [14781, 255], [14817, 254], [14847, 253], [14976, 253], [14991, 254], [15008, 255], [15026, 256], [15043, 258], [15061, 260], [15078, 262], [15096, 265], [15109, 267], [15111, 267], [15124, 270], [15139, 273], [15143, 274], [15146, 275], [15147, 276], [15149, 277], [15155, 279], [15158, 282], [15159, 284], [15161, 298], [15162, 304], [15164, 311], [15166, 320], [15167, 323], [15168, 327], [15174, 338], [15177, 343], [15180, 347], [15181, 350], [15191, 360], [15198, 365], [15213, 374], [15222, 378], [15229, 380], [15233, 381], [15240, 382], [15241, 382], [15247, 384], [15252, 384], [15256, 385], [15263, 385], [15267, 386], [15269, 389], [15269, 395], [15266, 401], [15260, 416], [15257, 423], [15254, 429], [15251, 436], [15249, 442], [15246, 445], [15241, 446], [15217, 440], [15192, 434], [15169, 428], [15146, 423], [15124, 419], [15119, 418], [15092, 412], [15076, 409], [15057, 406], [15033, 401], [15010, 397], [14986, 394], [14962, 390], [14951, 389], [14939, 387], [14929, 386], [14913, 385], [14897, 383], [14882, 383], [14852, 381], [14824, 381], [14794, 380], [14778, 380], [14764, 381]]"
L0005,s000139,M0005,"[[8560, 44], [8577, 40], [8593, 37], [8611, 33], [8632, 29], [8661, 22], [8691, 16], [8695, 17], [8699, 21], [8702, 30], [8709, 30], [8722, 29], [8743, 29], [8750, 28], [8761, 27], [8763, 27], [8773, 26], [8796, 24], [8807, 22], [8819, 20], [8828, 19], [8837, 17], [8845, 16], [8850, 15], [8854, 14], [8858, 15], [8861, 18], [8865, 27], [8868, 35], [8873, 45], [8876, 52], [8877, 55], [8882, 66], [8888, 77], [8901, 101], [8915, 125], [8923, 139], [8931, 152], [8932, 154], [8941, 169], [8945, 175], [8946, 179], [8944, 184], [8938, 190], [8935, 195], [8929, 207], [8929, 208], [8928, 213], [8925, 230], [8924, 237], [8924, 253], [8923, 263], [8923, 278], [8922, 282], [8917, 285], [8909, 286], [8900, 286], [8883, 288], [8868, 288], [8854, 289], [8839, 289], [8825, 290], [8806, 290], [8789, 289], [8770, 289], [8751, 288], [8727, 286], [8703, 285], [8683, 284], [8663, 282], [8646, 281], [8630, 280], [8612, 279], [8594, 277], [8519, 272], [8512, 272], [8504, 271], [8167, 271], [8163, 270], [8160, 266], [8160, 249], [8159, 48], [8159, 10], [8160, 6], [8163, 4], [8166, 3], [8208, 0], [8216, 0], [8220, 1], [8228, 1], [8231, 2], [8240, 2], [8243, 3], [8250, 3], [8255, 4], [8260, 4], [8265, 5], [8271, 5], [8283, 7], [8288, 7], [8300, 8], [8301, 8], [8314, 10], [8340, 12], [8353, 14], [8359, 14], [8371, 16], [8376, 16], [8381, 17], [8388, 17], [8392, 18], [8397, 18], [8401, 19], [8408, 19], [8411, 20], [8419, 20], [8422, 21], [8424, 21], [8428, 22], [8431, 27], [8435, 51], [8444, 51], [8449, 52], [8458, 52], [8468, 53], [8503, 53], [8517, 51], [8522, 51], [8530, 49], [8539, 48], [8549, 46], [8552, 45]]"
